Unnamed: 0,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics
13903,5CXdKtyCJ3L6iyexETMdaW,Fire,Saravah Soul,5,2mB951rZswhDEvyP8t9TLW,Cultura Impura,2010-07-05,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.523,0.754,2,-6.408,1,0.206,0.18,1.59e-05,0.342,0.744,169.29,215400,
3288,0LEJw1t60xUxevqvqySYFC,Heartbeat,Claptone,62,2ZDWGFPWueua1EHWvAAwzD,Charmer,2015-10-16,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.812,0.648,10,-7.916,0,0.0405,0.0177,0.311,0.0829,0.707,120.006,329538,"My heartbeat
My heartbeat
Should have known better, better

You hang around
Only call me when you feel down
And it’s not for me
All I seem to do is disagree
You hang around
Only call me when you feel down
And you disagree
All I know is you’re enough for me

My heartbeat
Should have known better
So I wrote it in a love…
My heartbeat
Should have known better, better
So I wrote it in a love…
My heartbeat
Should have known better
So I wrote it in a love…
My heartbeat
Should have known better, better
So I wrote it in a love...

So S.O.S. it’s time you give me your best guess
S.O.S. can’t believe you left me in this mess
S.O.S. it’s time you give me your best guess
S.O.S. can’t believe you left me in this mess

My heartbeat
Should have known better
So I wrote it in a love letter
My heartbeat
Should have known better
So I wrote it in a love letter
Should have known better

My heartbeat
Should have known better
So I wrote it in a love...
My heartbeat
Should have known better, better
So I wrote it in a love (S.O.S.)
My heartbeat
Should have known better (S.O.S.)
So I wrote it in a love… (S.O.S.)
My heartbeat
Should have known better, better (S.O.S.)
So I wrote it in a love… (S.O.S.)
My heartbeat
(S.O.S., S.O.S.)
My heartbeat
Should have know better (S.O.S.)
In a love letter
My Heartbeat
So I wrote it
My heartbeat
So I wrote it"
17422,5gvO1qKBH5aEqQIdDoNz87,Feels So Good,Sailors,28,7f36oxV0tfhWB4Wu5tkLqD,Feels So Good,2015-04-28,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.799,0.746,6,-5.626,1,0.0523,0.00705,0.000113,0.604,0.438,113.989,230526,
1308,2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,85,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,2019-10-25,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,"[Intro]
Father, I stretch
Stretch my hands to You

[Verse]
Lifelike, this is what your life like, try to live your life right
People really know you, push your buttons like typewrite
This is like a movie, but it's really very lifelike
Every single night, right, every single fight, right?
I was looking at the 'Gram and I don't even like likes
I was screamin' at my dad, he told me, ""It ain't Christ-like""
I was screamin' at the referee just like Mike
Lookin' for a bright light, Sigel, what your life like
Riding on a white bike, feeling like Excitebike (
Stretch my hands to You
)
Pressin' on the gas, supernova for a night light
Screamin' at my dad and he told me, ""It ain't Christ-like""
But nobody never tell you when you're being like Christ
Only ever seein' me only when they needin' me
Like if Tyler Perry made a movie for BET
Searchin' for a deity, now you wanna see it free
Now you wanna see if we, let's just see if three apiece
Tell me what your life like, turn it down, a bright light
Drivin' with my dad, and he told me, ""It ain't Christ-like"" (
Stretch my hands to You
)
I'm just tryna find, l've been lookin' for a new way
I'm just really tryin' not to really do the fool way
I don't have a cool way, bein' on my best, though
Block 'em on the text though, nothin' else next though
Not another word, letter, picture, or a decimal (
Father, I stretch
)
Wrestlin' with God, I don't really want to wrestle
Man, it's really lifelike, everything in my life (
Stretch my hands to You
)
Arguing with my dad, and he said, ""It ain't Christ-like""

[Outro]
Man
You know, it's like
Somebody only close who can get you, like, off your
I be on my
I woke up this morning, I said my prayers
I'm all doing good, I tried to talk to my dad (
Stretch my hands to You
)
Give him some advice, he starts spazzin' on me
I start spazzin' back, He said ""That ain't Christ-like""
I said, ""Ahhh"""
28933,1xNGSFxSsGY1uS0D0c4KxT,Stormbreaker,Andwell,20,5M6r7qS0yn48tTgcOiBJxj,Stormbreaker,2019-10-18,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.731,0.909,7,-4.516,1,0.202,0.122,0.241,0.0918,0.5,132.955,180466,
12578,4aWn4NHlELpOehxsBaQeoe,Don't You (Forget About Me),Simple Minds,45,2H2eNZClayR5jbgBa2iZx1,Once Upon A Time (Deluxe),1985,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,263040,"[Refrain]
Hey, hey, hey, hey
Ooh, woah

[Verse 1]
Won't you come see about me?
I'll be alone, dancing, you know it, baby
Tell me your troubles and doubts
Giving me everything inside and out and
Love's strange, so real in the dark
Think of the tender things that we were working on
Slow change may pull us apart
When the light gets into your heart, baby

[Chorus]
Don't you forget about me
Don't, don't, don't, don't
Don't you forget about me

[Post-Chorus]
Will you stand above me?
Look my way, never love me
Rain keeps falling, rain keeps falling
Down, down, down
Will you recognize me?
Call my name or walk on by
Rain keeps falling, rain keeps falling
Down, down, down, down

[Refrain]
Hey, hey, hey, hey
Ooh, whoa

[Verse 2]
Don't you try and pretend
It's my feeling we'll win in the end
I won't harm you or touch your defenses
Vanity, insecurity, ah
Don't you forget about me
I'll be alone, dancing, you know it, baby
Goin' to take you apart
I'll put us back together at heart, baby

[Chorus]
Don't you forget about me
Don't, don't, don't, don't
Don't you forget about me

[Bridge]
As you walk on by
Will you call my name?
As you walk on by
Will you call my name?
When you walk away
Or will you walk away?
Will you walk on by?
Come on, call my name
Will you call my name?

[Outro]
I say, la, la-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
When you walk on by
And you call my name
When you walk on by"
12643,4jzj9Pt1UiXpGt7gA0KSVb,Sugod,Sandwich,42,1RYlsIKf9LxGldbgfF0xM2,Five on the Floor,2006,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.523,0.906,7,-4.761,1,0.12,0.0843,0.000892,0.229,0.885,161.221,180960,"[Chorus]
Sugod mga kapatid
Tayo ay magsama-sama
Iwagayway na ang bandera
Rock 'n' Roll
Hanggang umaga

[Verse 1]
I-text mo na sina Shaun at Jopet
Lagyan ng gel
Ang buhok na bagong gupit
Ilabas mo na
Sapatos at lonta
Hanep pumorma
Walang kokontra

[Pre-Chorus]
Isang linggong pinag-ipunan
Isang buwan mong inabangan
Ang feedback ng mga gitara
Mga paborito mong kanta (hala bira)

[Chorus]
Sugod mga kapatid
Tayo ay magsama-sama
Iwagayway na ang bandera
Rock 'n' Roll
Hanggang umaga

[Verse 2]
Ngayong gabi ay magsasaya
Manonood ng mga banda
Sumayaw na parang asong ulol
Sa bajo at tambol na lumilindol

[Pre-Chorus]
Isang linggong pinag-ipunan
Isang buwan mong inabangan
Ang feedback ng mga gitara
Mga paborito mong kanta (hala bira)

[Chorus]
Sugod mga kapatid
Tayo ay magsama-sama
Iwagayway na ang bandera
Rock 'n' Roll
Hanggang umaga"
31557,36TYb3C2kMVeyy32ooHMse,Out of the Darkness - Radio Edit,Pete Kingsman,38,4dYA95GTXrvSGYfhdTbYze,Out of the Darkness (Radio Edit),2018-02-23,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.602,0.863,4,-4.635,0,0.0435,0.000498,1.85e-05,0.122,0.112,128.01,219375,
25700,10RvGIXsTshuoX5zfHNGb7,Holding On - Pomo Remix,Disclosure,27,0KqeLeHGEvhviC19w8vIEC,Holding On (The Remixes),2015-08-10,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.868,0.553,7,-8.789,0,0.107,0.191,0.00121,0.0856,0.49,123.999,208168,
29485,0FTDvOs2mzgHAqL31PBXO5,Deep Dark Jungle,Nicky Romero,2,455XH4pCm7cq3kmkfYJZAv,Deep Dark Jungle,2019-03-08,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.587,0.97,8,-4.512,1,0.216,0.000405,0.772,0.202,0.146,128.069,145714,"[Instrumental]

I'll take you back to the deep dark jungle, jungle
I'll take you back to the deep dark jungle, jungle

I'll take you back to the deep dark jungle

I'll take you back to the deep dark jungle, jungle
I'll take you back to the deep dark jungle, jungle
Deep dark jungle, jungle"
6314,0PQsrLxPbOBBwwmXCnGvcF,Diamonds (with Normani),Megan Thee Stallion,77,2brh6nArR9NUPankXlhmAZ,Diamonds (with Normani),2020-01-10,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.785,0.753,1,-3.841,1,0.0873,0.188,1.01e-06,0.265,0.488,94.012,199301,
3630,6XIQe8CyDYFHN0iCjfRIuj,Cryin',Aerosmith,5,5DS04MgiAZ1dI2jWUpDuGd,Young Lust: The Aerosmith Anthology,2001-11-20,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.451,0.828,9,-3.904,1,0.0328,0.000197,0.0128,0.345,0.498,105.882,308267,"[Verse 1]
There was a time
When I was so broken-hearted
Luck wasn't much of a friend of mine
The tables have turned, yeah
'Cause me and them ways have parted
That kind of love was the killin' kind

[Pre-Chorus]
So listen
All I want is someone I can't resist
I know all I need to know by the way that I got kissed

[Chorus]
I was cryin' when I met you
Now I'm tryin' to forget you
Love is sweet misery
I was cryin' just to get you
Now I'm dyin' 'cause I let you
Do what you do down on me, yeah!

[Bridge]
Now there's not even breathing room
Between pleasure and pain
Yeah, you cry when we're making love
Must be one and the same

[Verse 2]
It's down on me
Yeah, I got to tell you one thing
That's been on my mind, girl, I gotta say
We're partners in crime
You got that certain somethin'
What you give to me takes my breath away

[Pre-Chorus]
Now the word out on the street
Is the devil's in your kiss
If our love goes up in flames
It's a fire I can't resist

[Chorus]
I was cryin' when I met you
Now I'm tryin' to forget you
Your love is sweet misery
I was cryin' just to get you
Now I'm dyin' 'cause I let you
Do what you do to me, yeah!

[Guitar Solo]

[Pre-Chorus]
'Cause what you got inside
Ain't where your love should stay
Yeah, our love, sweet love, ain't love
'Til you give your heart away

[Chorus]
I was cryin' when I met you
Now I'm tryin' to forget you
Your love is sweet misery
I was cryin' just to get you
Now I'm dyin' to let you
Do what you do, what you do down to
No, no, baby, baby, baby

[Instrumental Break]

[Chorus]
I was cryin' when I met you
Now I'm tryin' to forget you
Your love is sweet misery
I was cryin' when I met you
Now I'm dyin' 'cause I let you
Do what you do down to
(Down to, baby, down to, down to)

I was cryin' when I met you
Now I'm dyin' to forget you
Your love is sweet misery
I was cryin' when I met you
Now I'm dyin' 'cause I let you"
22769,4lPvpx8AgI31GsZP9HjkGI,Certo pra Você,MTK,32,5P4NC7RHetv1NH9OrHcQDv,Certo pra Você,2020-01-17,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.783,0.608,4,-6.913,0,0.0354,0.166,0.0,0.107,0.64,117.988,211541,
20354,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny,83,0p0W4RXcnc59jgatcdZozO,MIA (feat. Drake),2018-10-11,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,(16 bit version of Bad Bunny by M.I.A and Drake)
1429,00Z0GIRi0l7WqQnQJCo5S2,Don't Let It Break Your Heart - Single Edit,Louis Tomlinson,75,5u9HZPF2dVu38Ly2Ftje7S,Don't Let It Break Your Heart,2019-11-23,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.362,0.708,10,-4.046,1,0.0672,0.0226,0.0,0.0873,0.513,166.31,196160,"[Verse 1]
On our way to Twenty Seven
Got a place on the other side of London
Doing better, doing better
And I know you left a part of you
In New York under your bed in a box
But you're doing better, doing better

[Pre-Chorus]
Life gets hard and it gets messed up
When you give so much, but it's not enough
When the high's too high and the low's too low
When you love someone and they let you go

[Chorus]
Don't you let it kill you
Even when it hurts like hell
Oh, whatever tears you apart
Don't let it break your heart
Time takes time to heal it
You can't do it by yourself
Oh, whatever tears you apart
Don't let it break your heart

[Verse 2]
It comes, it goes
We're driving down a one-way road
To something better, something better
What hurts you is gonna pass and
You'll have learnt from it when it comes back
You'll be doing better, yeah, doing better

[Pre-Chorus]
'Cause life gets hard and it gets messed up
When you give so much, but it's not enough
When the high's too high and the low's too low
When you love someone and they let you go

[Chorus]
Don't you let it kill you
Even when it hurts like hell
Oh, whatever tears you apart
Don't let it break your heart
Time takes time to heal it
You can't do it by yourself
Oh, whatever tears you apart
Don't let it break your heart

[Bridge]
(Oh)
(Oh)
(Oh)
Don't let it break your heart

[Pre-Chorus]
'Cause life gets hard and it gets messed up
When you give so much and it's not enough
When the high's too high and the low's too low
When you love someone and they let you go

[Chorus]
Don't you let it kill you
Even when it hurts like hell
Oh, whatever tears you apart
Don't let it break your heart
Time takes time to heal it
You can't do it by yourself
Oh, whatever tears you apart
Don't let it break your heart

[Outro]
Don't let it break your heart (Oh)
Don't let it break your heart (Oh)
Don't let it break your heart (Oh)
Don't let it break your heart (Oh, don't let it break your heart)
Don't let it break your heart (Oh, oh, don't let it)
Don't let it break your heart (Oh, break your heart, no, no)
Don't let it break your heart (Oh)
Don't let it break your heart (Oh, don't let it break your heart)"
27634,0rE7P5d3R1q1rdmi4busL1,Tired - Kovan & Alex Skrindo Remix,Alan Walker,38,2hr7DJuJEsQGRD2C4V17O7,Tired (Remixes),2017-06-23,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.571,0.813,2,-5.97,1,0.0822,0.158,0.0,0.531,0.31,127.894,200000,"[Intro]
I see those tears in your eyes
I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired

[Verse 1]
Cold hands, red eyes
Packed your bags at midnight
They've been there for weeks
I don't know what came by me

[Pre-Chorus]
Just roll up a cigarette
Just forget about this mess
Been waiting on the sidelines
From the sidelines

[Chorus]
I see those tears in your eyes
And I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired

[Post-Chorus]
Just let me love you when your heart is tired
Just let me love you when your heart is tired

[Verse 2]
When you whisper, I'm alright
But I see through your white lies
But these walls don’t talk
And if they could, they’d say

[Pre-Chorus]
Can't hide the secrets
You can't forget about this mess
I'm waiting on the sidelines
From the sidelines

[Chorus]
Just let me love you when your heart is tired
If your ghost pulls you apart
And it feels like you've lost who you are
My love, there's no need to hide
Just let me love you when your heart is tired

[Post-Chorus]
Just let me love you when your heart is tired
Just let me love you when your heart is tired

[Ending]
Those tears in your eyes
So helpless inside
There's no need to hide
Let me love you when your heart is tired"
1732,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,77,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,"[Intro]
It's our party, we can do what we want (
Ear Drummers
, ooh)
It's our party, we can say what we want (
Mike WILL Made-It
, ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (Ayy)
It's our party, we can do what we want (Ooh)
It's our party, we can say what we want (Ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (
Right about now
, ayy)

[Verse 1]
Red cups and sweaty bodies everywhere
Hands in the air like we don't care
'Cause we came to have so much fun now
Bet somebody here might get some now (Hey, hey, hey, hey)
If you're not ready to go home
Can I get a ""hell no""? (Hell no, hell no)
'Cause we gonna go all night
'Til we see the sunlight, alright (Hey, hey, hey, hey)

[Pre-Chorus]
So la-da-di-da-di, we like to party
Dancin' with Molly
Doin' whatever we want
This is our house, this is our rules

[Chorus]
And we can't stop (Woah)
And we won't stop (Woah)
Can't you see it's we who own the night?
Can't you see it's we who 'bout that life?
And we can't stop (Woah)
And we won't stop (Woah)
We run things, things don't run we
Don't take nothin' from nobody, yeah, yeah

[Post-Chorus]
It's our party, we can do what we want (Ooh)
It's our party, we can say what we want (Ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (Ayy)

[Verse 2]
To my homegirls here with the big butt
Shakin' it like we at a strip club
Remember only God can judge ya
Forget the haters 'cause somebody loves ya
And everyone in line in the bathroom
Tryna get a line in the bathroom
We all so turned up here
Gettin' turned up, yeah, yeah, yeah, yeah

[Pre-Chorus]
So la-da-di-da-di, we like to party
Dancin' with Molly
Doin' whatever we want
This is our house, this is our rules

[Chorus]
And we can't stop (Woah)
And we won't stop (Woah)
Can't you see it's we who own the night?
Can't you see it's we who 'bout that life?
And we can't stop (Woah)
And we won't stop (Woah)
We run things, things don't run we
Don't take nothin' from nobody, yeah, yeah

[Post-Chorus]
It's our party, we can do what we want (Ooh)
It's our party, we can say what we want (Ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (Ayy)

[Bridge]
It's our party, we can do what we want to
It's our house, we can love who we want to
It's our song, we can sing if we want to
It's my mouth, I can say what I want to
Say yeah, yeah
Yeah, yeah

[Chorus]
And we can't stop (Yeah)
And we won't stop (Woah)
Can't you see it's we who own the night?
Can't you see it's we who 'bout that life?
And we can't stop (Woah)
And we won't stop (Woah)
We run things, things don't run we
We don't take nothin' from nobody, yeah, yeah

[Outro]
Yeah (Ooh)
Yeah (Ooh)
Yeah (Ooh)
We can do what we want, do what we want to (Ayy)"
